.form	
seq	737
gloss	courroie de portage
page	75
phrase	kjèʱ ʈa̰ʱ
phrase_gloss	ta courroie de portage
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	
seq	738
gloss	toi (de-), ton
page	75
phrase	kjèʱ ʈa̰ʱ
phrase_gloss	ta courroie de portage
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	kjèʱ ʈa̰ʱ
seq	739
gloss	corde
page	75
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	⁴⁴tshoʔ
seq	740
gloss	lac
page	75
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	⁴⁴tsho
seq	741
gloss	abreuvoir
page	75
nepali	thulo tāl
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	lo̱ʱŋ tshīŋ (3-2)
seq	742
gloss	mare
page	75
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	tʃhjumeʔ(i)kju
seq	743
gloss	crête
page	75
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	⁵⁵'⁵⁵nakʰai ¹¹ʈʌʱ
seq	744
gloss	courroie de portage
page	75
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	¹⁰ʈa̰ʔ
seq	745
gloss	mettre à cuire
page	75
nepali	basālne
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	¹¹'¹¹tsuʱkpa
seq	746
gloss	blé
page	75
nepali	gahu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	²²kʱoʱ·
seq	747
gloss	orge
page	75
nepali	uwa
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	⁵⁵'³³kɒ́ru
seq	748
gloss	millet
page	75
phrase_gloss	NB r super roulé
nepali	kodo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	raŋdɛʔ
seq	749
gloss	sarrazin (F. esculentum)
page	75
nepali	phapar
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	kjaheʔ
seq	750
gloss	sarrazin (F.tataricum)
page	75
nepali	tito phapar
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	¹⁰pre~
seq	751
gloss	sarrazin (feuille de)
page	75
nepali	phapar ko sāg (de mitho phapar)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	²²'²³kje̱ dʌp
seq	752
gloss	pomme de terre
page	75
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	⁴⁴'⁵⁵teχaʔ
seq	753
gloss	pomme de terre
page	75
phrase	teχaʔ tsʌʃjoʔ
nepali	alu khane
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	
seq	754
gloss	farine de blé
page	75
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	tshímba
seq	755
gloss	farine de F. esculentum
page	75
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	³³kje ³¹pra
seq	756
gloss	farine de F. esculentum
page	75
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	³³kje ³¹phra
seq	757
gloss	farine de F. esculentum
page	75
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	kje̱bà
seq	758
gloss	farine de F. tataricum
page	77
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	²¹'³³prè~bàʔ
seq	759
gloss	pain de F. tataricum
page	77
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	¹¹'¹¹peba ¹⁰kjə̃ʱŋ
seq	760
gloss	sarrazin (pain de -)
page	77
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	¹¹'¹¹peba ¹⁰kjə̃ʱŋ
seq	761
gloss	pain
page	77
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	²²kjaʱŋ
seq	762
gloss	pain
page	77
phrase	ŋá kja̱ŋ tsʌ̄ʃjo
nepali	ma roti khanchu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	
seq	763
gloss	pain
page	77
phrase	²²kjeʱ-i ²²kjaʱŋ
phrase_gloss	ton pain
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	
seq	764
gloss	repiquer
page	77
phrase	preʱ taʱ tóka
phrase_gloss	il faut repiquer le phapar
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	taʱ
seq	765
gloss	repiquer
page	77
phrase	preʱ tɒʱʃjo
phrase_gloss	repiquons le phapar
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	tɒʱ
seq	766
gloss	rizière
page	77
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	⁵⁵kjé
seq	767
gloss	rizière
page	77
phrase	kjé-ri niʃjoʔ
phrase_gloss	allons au champ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	
seq	768
gloss	taille
page	77
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	kjéʔ
seq	769
gloss	voix
page	77
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	kjēʔ
seq	770
gloss	ensemble
page	77
phrase	³³joʱm ⁵⁵'⁴⁴niʃjo
phrase_gloss	allons ensemble
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	³³joʱm
seq	771
gloss	bec-de-lièvre
page	77
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	⁴⁴khɒ̄ ³³'³³ʃjoro ⁵⁵khɒ̄ ³³'³³ʃjoro
seq	772
gloss	dit-il
page	77
phrase	³³khɒ ³³ʃjo ⁴⁵ró
phrase_gloss	il dit de venir
nepali	aune re
remarks	NB au second enregistrement
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	⁵⁵ro
seq	773
gloss	jumeaux
page	77
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	tshɒ́mɪ́ʔ
seq	774
gloss	main à 6 doigts
page	77
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	⁴⁴phe ⁴⁴laʔ
seq	775
gloss	pied
page	77
phrase	²²'³³bʌ̱ʱle ⁴⁴'³³tsjābak ²²'²²tshjo̱ʱwa
phrase_gloss	le pied a deux doigts collés
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	
seq	776
gloss	grain de beauté
page	77
phrase	ŋái tāk
nepali	koʈi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.77
.form	tāk
seq	777
gloss	plaque de peau sombre
page	79
nepali	kālo poto
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	khíŋga
seq	778
gloss	charge
page	79
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	²¹te~ʔ
seq	779
gloss	champ de foin à couper
page	79
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	tsʌɽi
seq	780
gloss	riz cru
page	79
nepali	cāmal
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	²²mɾaʱ
seq	781
gloss	maïs
page	79
nepali	makai
remarks	NB pas de variante sans r
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	³³'⁴⁵maχeʔ
seq	782
gloss	herbe (mauvaise -)
page	79
nepali	jhar
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	⁴⁴mɾaʔ
seq	783
gloss	herbe (mauvaise -)
page	79
nepali	jhar
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	³³maʔ
seq	784
gloss	riz cuit
page	79
nepali	cāmalko bhat
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	maʱ ken
seq	785
page	79
phrase	³³maʱ ⁴⁴ken ⁵⁵'⁴⁴tsʌʃjo
phrase_gloss	mangeons un repas de riz
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	
seq	786
gloss	légume liquide
page	79
nepali	tiun
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	⁴⁴tin
seq	787
gloss	légume solide, carry
page	79
nepali	tarkari
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	⁵⁵práʔ
seq	788
gloss	carry de pomme de terre
page	79
nepali	aluko tarkari
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	téa práʔ
seq	789
gloss	pomme de terre
page	79
phrase	teχaʔ-se téa práʔ ¹¹'¹²dzuʱktsjo
phrase_gloss	préparons un curry de p. de t. avec des p. de t.
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	
seq	790
gloss	purée de sarrazin
page	79
phrase_gloss	NB etym: le manger *kan de touillage ?
nepali	ɖhero de phapar NB c'est le seul qu'on mange
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	khjougɛn
seq	791
gloss	purée de sarrazin
page	79
nepali	ɖhero de phapar NB c'est le seul qu'on mange
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	kɟougɛn
seq	792
gloss	remuer le ɖhero
page	79
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	joʱwa
seq	793
page	79
phrase	³³'³³khjogen ¹¹joʱ
phrase_gloss	remue le ɖhero
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	
seq	794
gloss	spatule
page	79
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	kjáwa
seq	795
gloss	pot à cuire
page	79
notebook	Tangbe Paris 1996-1
so	tangbe96.1.79
.form	nʌ̀ʱldzʌ̀ʱ
seq	796
gloss	récipient à bords droits
page	81
phrase_gloss	(voir dessin)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	³di̱ʱ
seq	797
gloss	récipient à parois courbes
page	81
phrase_gloss	(voir dessin)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	³³'³³'³³phudili
seq	798
gloss	bouilloire
page	81
nepali	kilti
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	típri
seq	799
gloss	poêle à frire (?)
page	81
nepali	tapkje
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	⁴⁴tsjāk ³³sɑŋ
seq	800
gloss	jarre
page	81
nepali	amkora
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	²²'²²po̱ʱŋna̱
seq	801
gloss	bouillir
page	81
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	²¹bjuʱŋ ⁵⁵gɒm
seq	802
gloss	bouillir
page	81
phrase	kju pjom
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	
seq	803
gloss	bouillir
page	81
phrase	⁴⁴kju ⁴⁴pjo
phrase_gloss	fais bouillir l'eau!
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	
seq	804
gloss	cuire (faire-)
page	81
nepali	pakau̱ne
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	²¹'⁴⁴teʱwa
seq	805
gloss	cuire (faire-)
page	81
nepali	pakāyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	¹⁰teʱ ¹⁰dzi
seq	806
gloss	oeuf
page	81
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	ná phuŋ
seq	807
gloss	oeuf
page	81
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	ná kʰa phuŋ
seq	808
gloss	cuire
page	81
phrase_gloss	faire cuire le riz
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	kēn tè̀ʱ ʃjoʔ
seq	809
page	81
phrase	ná phūŋ tè̀ʱ ʃjoʔ
phrase_gloss	faire cuire un oeuf
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	
seq	810
gloss	frire (un oeuf)
page	81
phrase	ná phūŋ ²¹'¹¹ŋoʱ ʃjoʔ
phrase_gloss	faire frire un oeuf
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	
seq	811
gloss	pétrir le pain
page	81
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	²¹kjaʱŋ ¹¹jo ¹¹ʃjoʔ
seq	812
gloss	cuire le pain (sécher)
page	81
nepali	sekaune
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	mīŋdzjoʔ
seq	813
gloss	cuire le pain (sécher)
page	81
phrase	²¹kjàŋ ⁴⁴'⁴⁴mīŋdzjoʔ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	
seq	814
gloss	griller
page	81
phrase	⁵⁵ʃjá ³³'³³kχāŋdzjō
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	
seq	815
gloss	pétrir les momo
page	81
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	³³'⁵⁵mo̱mó ²²'²²joʃjoʔ
seq	816
page	81
phrase	kjʌ̱ʱ mo̱mō tsʌ́dzī wá
phrase_gloss	tu as mangé des momo ?
notebook	Tangbe Paris 1996-1
so	tangbe96.1.81
.form	
seq	817
gloss	gonfler (pain)
page	83
phrase	kjaʱŋ pá kádzī
phrase_gloss	le pain gonfle
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	pá kádzī
seq	818
gloss	gonfler (pain)
page	83
phrase	kjaʱŋ pá káli pīso
phrase_gloss	fais lever le pain
nepali	...deu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	
seq	819
notebook	Tangbe Paris 1996-1
so	tangbe96.1.
.form	
seq	820
page	83
phrase	kjāŋ míŋ lása e pá káli pī tóka
phrase_gloss	ayant fait cuire le pain il faut le faire gonfler
nepali	ou pour que le pain soit cuit à point, il faut le laisser gonfler (hors session)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	
seq	821
gloss	mûr (être)
page	83
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	³¹phɒ̱p ³³tsin
seq	822
gloss	mûr (être)
page	83
phrase	ʃjao phɒ̱p tsin
phrase_gloss	les pommes sont mûres
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	
seq	823
gloss	cuit (être)
page	83
phrase	⁵⁵kjén ¹¹teʱː ²²zin
phrase_gloss	le riz est cuit
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	
seq	824
gloss	cuit (être)
page	83
phrase	⁵⁵kjén ¹¹aʱ ¹¹teː ²²zin
phrase_gloss	le riz n'est pas cuit
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	
seq	825
gloss	cuit (être)
page	83
phrase	⁵⁵kjén ⁵⁵teʔ ¹¹haʱ ¹¹teː ²²zin
phrase_gloss	le riz n'est pas tout à fait cuit
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	
seq	826
gloss	peu (un -)
page	83
phrase	sāktsi̊ri pīno NB 1er i : voy. réduite
phrase_gloss	donne un peu (pas pour le riz)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	
seq	827
gloss	peu (un-)
page	83
phrase	¹⁰dziʱ ²²'¹¹na̰ːri
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	²²'¹¹na̰ːri
seq	828
gloss	peu (un-)
page	83
phrase	⁵⁵kjén ²²'²²naʱːri ⁴⁴'²²pino
phrase_gloss	donne un peu de riz
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	
seq	829
gloss	ami
page	83
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	²²rok
seq	830
gloss	ami
page	83
phrase	²²kjeʱ ²²ro(ʱ?)k
phrase_gloss	ton ami
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	
seq	831
gloss	amie rituelle (faire)
page	83
nepali	mitini
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	kχōde pūŋdzjo
seq	832
gloss	ami rituel
page	83
nepali	mit
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	ʈoŋdzɛn
seq	833
gloss	cadavre
page	83
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	¹¹roʱ
seq	834
gloss	cadavre
page	83
phrase	²²miʱ ²²roʱ
phrase_gloss	cadavre humain
notebook	Tangbe Paris 1996-1
so	tangbe96.1.83
.form	
seq	835
gloss	feu
page	85
nepali	āgo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	mē
seq	836
notebook	Tangbe Paris 1996-1
so	tangbe96.1.
.form	
seq	837
gloss	queue
page	85
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	mér
seq	838
gloss	dieu
page	85
nepali	deuta
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	lhɒ̄
seq	839
gloss	dieu
page	85
phrase	ŋái lhɒ̄
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	840
page	85
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	841
gloss	poitrine
page	85
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	kú
seq	842
gloss	poitrine
page	85
phrase	ŋái kú
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	843
gloss	poitrine
page	85
phrase	thé i kú
phrase_gloss	sa poitrine
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	844
gloss	statue
page	85
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	kū
seq	845
gloss	dieu
page	85
phrase	thé i lhɒ̄
phrase_gloss	son dieu
remarks	NB = 9
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	846
gloss	feu
page	85
phrase	thé i mē
phrase_gloss	son feu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	847
gloss	sang
page	85
phrase	thé i kāʔ
phrase_gloss	son sang
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	848
gloss	dent
page	85
phrase	thé i̯ sɒ́
phrase_gloss	sa dent
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	849
gloss	tambour
page	85
phrase	¹¹gjèʱ ¹¹ŋaʱ
phrase_gloss	ton tambour
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	850
gloss	lait
page	85
phrase	gjè nje
phrase_gloss	ton lait
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	851
gloss	travail
page	85
phrase	²²gjei ²¹kjeʔ
phrase_gloss	ton travail
nepali	timro kam
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	852
gloss	travail
page	85
phrase	²²ɲaʱi ²¹kjeʔ
phrase_gloss	notre travail
nepali	hamro kām
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	853
gloss	tirer
page	85
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	²²'²²ɖiʱwa (3)
seq	854
gloss	ramasser
page	85
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	²¹'⁴⁴tiʱwá (4)
seq	855
gloss	raser la barbe
page	85
phrase	⁴⁴maŋ ⁴⁴ʈhe ²²'²²prawa
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	²²'²²prawa
seq	856
gloss	marcher
page	85
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	³¹'⁵⁵prawá
seq	857
page	85
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	²¹tsa̰³³'⁵⁵juwa
seq	858
page	85
phrase	ʈhjákpo jūwa
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	859
page	85
phrase	kāʔ jūwa
phrase_gloss	le sang coule
notebook	Tangbe Paris 1996-1
so	tangbe96.1.85
.form	
seq	860
gloss	louche à soupe ou à prendre la farine
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	³³khuʱ (3)
seq	861
gloss	louche à bière
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	tsjakku
seq	862
gloss	louche à servir la farine
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	prà̰ khjoī khu̱
seq	863
gloss	coussin, oreiller
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	⁴⁴'⁴⁴takkja
seq	864
gloss	tapis
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	⁴⁴'³³sɒ̄pte̊n
seq	865
gloss	table tibétaine
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	³³'³³soldzjo
seq	866
gloss	matelas
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	mɒʱn dza
seq	867
gloss	matelas
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	mɒʱl dza
seq	868
gloss	lit
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	³³ʈhip
seq	869
gloss	bile
page	87
nepali	pitā
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	⁵⁵'³³ʈhikpo
seq	870
page	87
phrase	tīn tsják tsiri ⁴⁴'⁴⁴'⁴⁴pūŋodzi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	
seq	871
page	87
phrase	tīn tsják tsiri ³³'³³'¹¹puŋoliʱ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	
seq	872
gloss	arbre
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	¹⁰tʱuʱŋ
seq	873
gloss	quant à
page	87
phrase	ɦudzu tsjə poʱro
phrase_gloss	emporte ceci (quant à ceci)
nepali	jāhĩ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	tsjə
seq	874
gloss	feuille d'arbre
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	paʱχo
seq	875
gloss	racine
page	87
remarks	NB bao (débit rapide)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	²¹tuʱŋ ³³'³³tsɒhɒ
seq	876
gloss	racine
page	87
notebook	Tangbe Paris 1996-1
so	tangbe96.1.87
.form	²¹tuʱŋ ³⁴tsɒ
seq	877
gloss	branche
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	³³'³³jakχa
seq	878
gloss	fleur
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	⁴⁴'⁴⁴mɛ̱ndōʔ
seq	879
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	⁴⁴'⁴⁴ʃīŋdoʔ
seq	880
gloss	Népalais
page	89
nepali	les Népalais = Rongbe
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	mɛ̱n
seq	881
gloss	graine
page	89
phrase_gloss	NB p voisé
nepali	biyu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	¹⁰pruʱ
seq	882
gloss	rond
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	toktoʔ
seq	883
gloss	rond
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	³²¹'⁴⁴toχtoʔ
seq	884
gloss	plat
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	lɛʱleʔ
seq	885
gloss	carré
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	²⁰'⁴⁵dupʃi
seq	886
gloss	boule (en-)
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	⁵⁵kór ³¹'³⁴kìʱrkir
seq	887
gloss	dur
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	³kjo̱ʱŋba
seq	888
gloss	mou
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	³poʱrba
seq	889
gloss	rire
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	ɲēwa
seq	890
gloss	rire
page	89
phrase	ŋá náŋdzjom ɲēːdzi
phrase_gloss	j'ai bien ri
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	
seq	891
gloss	rire
page	89
phrase	ɲē sjo̱kjūm
phrase_gloss	avoir envie de rire
nepali	hãsnu lāgyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	
seq	892
gloss	ivre
page	89
phrase	ara mɛ̄ndzi
phrase_gloss	être saoul de bière
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	mɛ̄ndzi
seq	893
gloss	ail
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	²¹²no~ː
seq	894
gloss	cheval
page	89
phrase	ŋá i tʌ̄
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	tʌ̄
seq	895
gloss	mouton
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	²¹kju~ː
seq	896
gloss	yack
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	¹²¹ja̰
seq	897
gloss	main
page	89
notebook	Tangbe Paris 1996-1
so	tangbe96.1.89
.form	⁴⁴ja̰
seq	898
gloss	roi
page	91
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	gjaʱwo
seq	899
gloss	roi
page	91
phrase	ló gjaʱwoʱ
phrase_gloss	le roi de Mustang
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	
seq	900
gloss	Mustang
page	91
phrase	ló gjaʱwoʱ
phrase_gloss	le roi de Mustang
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	ló gjaʱwoʱ
seq	901
gloss	roi
page	91
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	gjalpo
seq	902
gloss	année
page	91
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	¹¹loʱ
seq	903
gloss	toux
page	91
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	⁴⁴loː
seq	904
gloss	tousser
page	91
phrase	⁴⁴loː ⁴⁴khɒm
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	
seq	905
gloss	Mustang
page	91
phrase	ló-ri ɲiʃje
phrase_gloss	aller à Mustang
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	
seq	906
gloss	traire le lait
page	91
phrase	¹¹ɲeʱ ¹¹'¹¹ɲeʱwa
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	¹¹ɲeʱ ¹¹'¹¹ɲeʱwa
seq	907
gloss	masser
page	91
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	⁴³'⁵⁵newá
seq	908
gloss	masser
page	91
phrase	²¹'³³neʱidzi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	²¹'³³neʱidzi
seq	909
gloss	masser
page	91
phrase	ŋá-se kjʌʱːra neʱsé píndzjo NB var. gjeʱara
nepali	ma timilai maɖ dinchu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	
seq	910
gloss	masser
page	91
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	ŋá nēʃjóʔ
seq	911
gloss	coucher (tr.)
page	91
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	néːʃjóʔ
seq	912
gloss	coucher (tr.)
page	91
phrase	bi̱ši̱ néːʃjóʔ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	
seq	913
gloss	coucher (tr.)
page	91
phrase	⁵⁵'⁵⁵néːli ¹¹'¹²tsiʱntsiʱ
nepali	sutae sākyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	
seq	914
gloss	coucher (tr.)
page	91
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	⁵⁵'⁴⁴néːdzi
seq	915
gloss	pourrir
page	91
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	²²'²²tsʱhjuʱk pa
seq	916
gloss	dégoûté (être)
page	91
nepali	ghin lacha
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	⁵⁵'⁴⁴khɒmom
seq	917
gloss	dégoûté (être)
page	91
phrase	⁵⁵'⁴⁴khɒmwadzʱiʱ
nepali	ghin lāgyo
notebook	Tangbe Paris 1996-1
